timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure
3.449801,-0.007076,0.046848,1.016748,0.001317,0.000758,0.000059,-2.661947,-19.722082,42.280216,1016.114746
3.458618,-0.007320,0.047580,1.018456,-0.000807,-0.000456,0.000358,-2.778429,-19.609838,42.184933,1016.121582
3.468575,-0.006344,0.046116,1.016748,0.000107,0.001053,0.003055,-2.871615,-19.520042,42.108707,1016.121582
3.483508,-0.006344,0.046360,1.017480,0.000106,-0.001367,0.001502,-2.836076,-19.341806,42.358044,1016.121582
3.492343,-0.008296,0.047336,1.018212,0.001305,-0.001644,-0.000325,-2.807646,-19.199217,42.557514,1016.121582
3.501163,-0.006100,0.046604,1.016260,0.001884,-0.002518,-0.000320,-2.784901,-19.085146,42.717091,1016.126221
3.511232,-0.006832,0.047092,1.017236,0.000951,-0.001274,0.000586,-2.766705,-18.993889,42.844753,1016.126221
3.526349,-0.005612,0.047092,1.016992,-0.001167,0.001750,-0.000625,-2.642061,-19.161684,42.625481,1016.126221
3.535189,-0.006832,0.048068,1.016992,0.000654,0.002021,0.001188,-2.542346,-19.295919,42.450062,1016.130127
3.545190,-0.008540,0.046848,1.019188,-0.002059,0.002288,-0.000334,-2.462574,-19.403309,42.309727,1016.130127
3.560113,-0.007808,0.045872,1.015528,0.000077,-0.001054,-0.001229,-2.398757,-19.489220,42.197460,1016.130127
3.569010,-0.005612,0.046604,1.015040,0.000376,0.000165,-0.000308,-2.347703,-19.557949,42.107647,1016.130127
3.577816,-0.007320,0.047336,1.016992,-0.000831,-0.001339,-0.002404,-2.358665,-19.573732,42.449554,1016.130615
3.587789,-0.007076,0.046604,1.016504,0.000684,0.001986,0.001540,-2.367435,-19.586359,42.723080,1016.130615
3.602717,-0.007808,0.047336,1.017480,0.001574,-0.001951,-0.000888,-2.374452,-19.596460,42.941898,1016.130615
3.611511,-0.007076,0.046848,1.016504,0.000947,-0.000417,0.000328,-2.380064,-19.604540,43.116955,1016.130615
3.620331,-0.006832,0.046116,1.018212,-0.001171,-0.001611,0.002124,-2.384555,-19.611004,43.578403,1016.135254
3.630298,-0.008052,0.047092,1.018456,-0.000251,0.001720,-0.073287,-2.485283,-19.649776,43.947559,1016.135254
3.645240,-0.006100,0.047092,1.016748,-0.000246,0.000189,0.000918,-2.565866,-19.680794,44.242886,1016.135254
3.654056,-0.006100,0.047092,1.018700,0.002761,-0.000114,0.001503,-2.630332,-19.705608,44.479145,1016.135254
3.662859,-0.005368,0.046848,1.016260,0.001213,0.000188,0.000877,-2.681904,-19.725460,44.668156,1016.134033
3.672813,-0.006588,0.047336,1.016504,-0.001210,-0.000116,0.001162,-2.723163,-19.730141,44.501656,1016.134033
3.687744,-0.006100,0.046848,1.017480,-0.001490,0.000187,0.000242,-2.950440,-19.733885,44.368454,1016.134033
3.696577,-0.006100,0.045628,1.016016,-0.001765,-0.001018,-0.000062,-3.132263,-19.736881,44.261894,1016.134033
3.705419,-0.005612,0.046604,1.013820,-0.000835,0.000201,0.001140,-3.277720,-19.739277,44.176643,1016.136230
3.715392,-0.007564,0.046848,1.019188,-0.000220,-0.000103,0.000220,-3.394087,-19.741194,44.108444,1016.136230
3.730319,-0.005856,0.046116,1.015772,0.000384,0.000800,0.002018,-3.195773,-19.725927,44.197964,1016.136230
3.739096,-0.005368,0.046604,1.015772,-0.000823,-0.001016,0.001684,-3.037121,-19.713715,44.269577,1016.139893
3.749063,-0.006100,0.046848,1.014796,-0.000509,-0.000698,0.001055,-2.910200,-19.703943,44.326870,1016.139893
3.767041,-0.007564,0.045872,1.016748,-0.001702,-0.001888,0.002539,-2.808664,-19.696127,44.409645,1016.139893
3.781967,-0.006832,0.046604,1.016992,-0.000772,-0.000355,0.002496,-2.837521,-19.673075,44.475864,1016.137207
3.791918,-0.006588,0.046604,1.016504,-0.001660,0.000252,0.001253,-2.860608,-19.654633,44.528843,1016.137207
3.809911,-0.005368,0.046604,1.018700,0.000770,0.000248,-0.001471,-2.879076,-19.639879,44.571224,1016.137207
3.824834,-0.007076,0.046360,1.016504,0.000156,0.000544,-0.001146,-2.854997,-19.678476,44.575573,1016.129883
3.834781,-0.007320,0.046604,1.014552,0.000154,0.001736,-0.000226,-2.835734,-19.709354,44.579052,1016.129883
3.849715,-0.006832,0.046360,1.015772,0.001352,0.000205,-0.000522,-2.820323,-19.734056,44.581837,1016.129883
3.858519,-0.007076,0.046848,1.016992,0.000129,-0.000699,-0.000814,-2.807994,-19.753819,44.584064,1016.129883
3.867327,-0.005368,0.047092,1.016260,0.000126,0.001415,-0.000200,-2.798131,-19.764027,44.578457,1016.132324
3.877353,-0.004636,0.046360,1.019432,-0.000176,0.001691,0.000404,-2.809668,-19.772194,44.573971,1016.132324
3.892299,-0.006588,0.046360,1.016504,0.000127,-0.000139,-0.000804,-2.818897,-19.778728,44.570385,1016.132324
3.901123,-0.006588,0.046848,1.016504,0.000726,0.000164,0.000411,-2.826281,-19.783955,44.567516,1016.132324
3.911086,-0.006344,0.046604,1.018212,0.000413,-0.000139,0.001305,-2.832188,-19.788136,44.565220,1016.132324
3.929072,-0.007564,0.047824,1.018700,0.000106,-0.001939,-0.001119,-2.726826,-19.741081,44.700069,1016.132324
3.944116,-0.007076,0.046604,1.016504,-0.001397,0.000797,0.000401,-2.642536,-19.703438,44.807949,1016.133057
3.954139,-0.006344,0.047336,1.016504,-0.001674,0.000783,0.002196,-2.575105,-19.673323,44.894253,1016.133057
3.969179,-0.007076,0.047092,1.016748,0.001057,-0.000732,-0.000844,-2.566490,-19.643631,44.586483,1016.133057
3.978098,-0.005856,0.047092,1.017724,0.001940,-0.000419,0.000672,-2.559598,-19.619877,44.340267,1016.133057
3.987061,-0.006344,0.047092,1.017480,-0.001096,-0.001613,-0.000541,-2.554084,-19.600874,44.143291,1016.140137
4.003188,-0.005856,0.048068,1.016504,0.001926,-0.000985,0.000369,-2.549674,-19.585672,43.985714,1016.140137
4.012183,-0.007320,0.046604,1.016992,0.002794,-0.000368,0.001264,-2.546145,-19.573511,44.018505,1016.140137
4.021134,-0.007076,0.045872,1.016260,0.001546,-0.000662,0.001243,-2.621031,-19.759781,44.044739,1016.140137
4.039268,-0.006588,0.046848,1.017480,0.000019,0.000250,0.001823,-2.680939,-19.908798,44.065723,1016.136475
4.055482,-0.006588,0.045872,1.016748,0.000619,0.000245,0.001492,-2.728866,-20.028011,44.082512,1016.136475
4.073583,-0.006344,0.046360,1.016748,-0.001193,-0.000359,0.000265,-2.741305,-19.983381,44.177216,1016.138916
4.089700,-0.005856,0.046848,1.017480,-0.000573,0.001148,-0.000340,-2.751255,-19.947678,44.252979,1016.138916
4.107696,-0.006100,0.045628,1.015528,0.002140,0.001429,-0.000935,-2.759216,-19.919115,44.313591,1016.142822
4.123776,-0.006100,0.046116,1.017236,-0.002701,-0.001297,-0.001820,-2.849769,-20.019464,44.229084,1016.142822
4.141759,-0.004880,0.047580,1.016504,-0.000253,-0.000375,0.002415,-2.922211,-20.099745,44.161480,1016.142822
4.156678,-0.006344,0.046604,1.017236,0.001252,-0.001269,0.001474,-2.980165,-20.163969,44.107395,1016.142578
4.166612,-0.006344,0.046116,1.017236,-0.001171,0.000254,0.000248,-2.922916,-20.108948,44.149097,1016.142578
4.181545,-0.006588,0.046360,1.016748,0.001551,-0.000351,0.000544,-2.877117,-20.064930,44.182461,1016.142578
4.190353,-0.006588,0.046604,1.016748,-0.000577,0.000555,0.002336,-2.840478,-20.029716,44.209148,1016.145752
4.200309,-0.008296,0.048312,1.018456,0.000033,-0.000355,0.000796,-2.811167,-20.001545,44.230499,1016.145752
4.218300,-0.007320,0.046360,1.016748,0.000633,0.001153,0.001383,-2.820097,-19.839008,44.280830,1016.145752
4.233238,-0.006832,0.046848,1.016260,0.000923,0.000533,0.000459,-2.827240,-19.708979,44.321095,1016.150635
4.243199,-0.005124,0.046604,1.015040,0.000007,-0.000377,0.001652,-2.832955,-19.604956,44.353306,1016.150635
4.258145,-0.007564,0.046848,1.017236,0.000607,0.000830,0.000423,-2.837527,-19.521736,44.157417,1016.150635
4.266950,-0.007320,0.047092,1.018456,0.000897,0.000516,0.000716,-2.841185,-19.600761,44.000706,1016.150635
4.275752,-0.005856,0.046360,1.015528,0.000882,0.001108,0.000404,-2.844111,-19.663982,43.875340,1016.150879
4.285704,-0.007076,0.046604,1.018700,0.000867,0.000189,-0.000203,-2.846452,-19.714558,43.775043,1016.150879
4.303706,-0.006588,0.046116,1.017480,0.001153,0.001687,0.001001,-2.848324,-19.755018,43.694809,1016.150879
4.318639,-0.006588,0.047092,1.018456,0.001134,0.000457,0.000984,-2.849822,-19.792988,43.896606,1016.148193
4.328587,-0.007320,0.047580,1.016260,-0.000987,-0.000151,0.001268,-2.851021,-19.823362,44.058044,1016.148193
4.343518,-0.007808,0.046848,1.018212,0.002633,0.000452,0.002148,-2.851979,-19.847662,44.187195,1016.148193
4.352323,-0.006100,0.047092,1.017236,0.000486,0.001646,0.000610,-2.852746,-19.867102,44.290516,1016.151855
4.362278,-0.007564,0.047824,1.018456,-0.002224,-0.000184,0.000300,-2.820982,-19.832254,44.018524,1016.151855
4.380265,-0.006588,0.047092,1.019188,0.001417,0.000120,0.001496,-2.795570,-19.804377,43.800930,1016.151855
4.395190,-0.006344,0.047824,1.015772,-0.001310,-0.000483,-0.000631,-2.775240,-19.782074,43.626858,1016.154541
4.405139,-0.006588,0.046848,1.016992,0.000814,-0.000775,0.000881,-2.758977,-19.764233,43.583649,1016.154541
4.420068,-0.005856,0.046360,1.016992,-0.002203,-0.000161,0.000866,-2.700636,-19.755558,43.549080,1016.154541
4.428878,-0.007320,0.047092,1.017724,-0.000364,0.001042,0.003854,-2.653963,-19.748619,43.521427,1016.154541
4.437696,-0.007076,0.048312,1.018212,0.000844,0.002526,0.001087,-2.616625,-19.743069,43.499306,1016.157959
4.447660,-0.007564,0.045872,1.019188,0.000229,0.003085,-0.001934,-2.586755,-19.738628,43.481606,1016.157959
4.462639,-0.006588,0.046116,1.018700,0.000225,0.000330,0.000801,-2.614664,-19.707075,43.552414,1016.157959
4.471451,-0.007076,0.046116,1.019188,-0.001581,0.000324,-0.000114,-2.636992,-19.681833,43.609062,1016.155762
4.481454,-0.006344,0.046604,1.017724,-0.000053,0.000319,0.000189,-2.654853,-19.661638,43.654381,1016.155762
4.499465,-0.005368,0.046604,1.017236,-0.001553,0.000314,0.000486,-2.669143,-19.645483,43.690636,1016.155762
4.514396,-0.007076,0.047092,1.018212,0.002077,-0.000893,0.000177,-2.596390,-19.688559,43.645752,1016.157227
4.524371,-0.006344,0.047580,1.018212,0.000840,0.003326,0.001075,-2.538188,-19.723019,43.609848,1016.157227
4.539444,-0.006588,0.047092,1.017480,-0.000675,-0.000633,0.001057,-2.491626,-19.750587,43.581123,1016.157227
4.548352,-0.007320,0.047336,1.019676,-0.001264,0.001179,0.001039,-2.454376,-19.772642,43.558144,1016.157227
4.557160,-0.007076,0.046848,1.017480,-0.002144,0.001460,0.001623,-2.450480,-19.784687,43.639507,1016.155273
4.567140,-0.006832,0.045872,1.018700,-0.001207,0.001135,-0.000807,-2.447363,-19.794323,43.704597,1016.155273
4.582064,-0.006832,0.046116,1.017236,-0.000586,-0.001287,0.000408,-2.444869,-19.802031,43.756668,1016.155273
4.590883,-0.007320,0.048068,1.019188,0.001225,0.000537,0.001001,-2.442874,-19.808197,43.798325,1016.155273
4.599685,-0.005856,0.046116,1.017480,0.001205,0.001429,0.001585,-2.441278,-19.813129,43.931396,1016.156494
4.609654,-0.006344,0.046604,1.017724,-0.000317,-0.000698,0.002459,-2.427050,-19.940277,44.037853,1016.156494
4.624577,-0.007076,0.046360,1.017236,-0.001813,-0.001286,0.000016,-2.415667,-20.041994,44.123016,1016.156494
4.633366,-0.006588,0.047092,1.018212,-0.000281,-0.000064,0.000015,-2.406561,-20.123367,44.191147,1016.156494
4.642181,-0.005856,0.046116,1.018456,-0.000276,0.000238,0.001216,-2.399276,-20.188467,44.245651,1016.150146
4.652149,-0.008784,0.046848,1.018700,-0.001473,-0.001268,0.000295,-2.393447,-20.274147,44.100849,1016.150146
4.667089,-0.006832,0.046116,1.017480,0.000654,-0.000646,-0.000311,-2.324028,-20.342690,43.985008,1016.150146
4.675901,-0.007564,0.046360,1.019188,0.001243,-0.000034,-0.000305,-2.268492,-20.397524,43.892334,1016.145020
4.685849,-0.006588,0.046116,1.018212,0.000922,-0.000034,0.000300,-2.224064,-20.441391,43.818195,1016.145020
4.703857,-0.005368,0.046116,1.016748,0.000306,-0.001234,0.000295,-2.201473,-20.403687,43.696083,1016.145020
4.718784,-0.005612,0.046360,1.017236,0.000301,-0.001214,0.001191,-2.183400,-20.373522,43.598392,1016.147217
4.728741,-0.006100,0.046360,1.017236,-0.000305,-0.000292,0.000871,-2.168941,-20.349390,43.520241,1016.147217
4.743683,-0.006344,0.046116,1.017480,-0.000900,-0.000287,-0.000645,-2.157375,-20.330086,43.457718,1016.147217
4.752496,-0.006100,0.046848,1.018456,-0.002086,0.001819,-0.000334,-2.264684,-20.185841,43.307953,1016.147217
4.761317,-0.006588,0.045628,1.017236,0.001252,0.002389,-0.000328,-2.350532,-20.070444,43.188141,1016.145020
4.771282,-0.005124,0.046604,1.016016,0.002733,-0.000353,0.000878,-2.419210,-19.978128,43.092293,1016.145020
4.786208,-0.007320,0.046604,1.016748,-0.000316,0.000253,-0.000638,-2.474152,-19.904276,43.015614,1016.145020
4.795018,-0.005368,0.045140,1.016016,-0.000912,0.000549,0.001175,-2.518106,-19.845194,42.954269,1016.145020
4.803835,-0.005612,0.045628,1.016504,-0.001497,0.000540,0.000855,-2.546794,-19.870728,43.093601,1016.141357
4.813784,-0.005856,0.045628,1.018456,-0.000571,0.001131,0.002041,-2.569744,-19.891155,43.205067,1016.141357
4.828721,-0.005856,0.047092,1.017724,0.000340,0.000212,0.000205,-2.588104,-19.907497,43.294239,1016.141357
4.837529,-0.007320,0.046116,1.016992,0.000634,0.000508,0.001403,-2.602792,-19.920570,43.365578,1016.142578
4.847483,-0.006588,0.045872,1.016992,0.000023,-0.000401,0.000779,-2.614542,-19.959028,43.426346,1016.142578
4.865475,-0.006832,0.046360,1.019676,-0.002680,-0.000094,0.000766,-2.643370,-19.989796,43.474960,1016.142578
4.880477,-0.007320,0.046360,1.017480,0.000068,0.002010,0.000453,-2.666432,-20.014408,43.513851,1016.141113
4.890442,-0.006588,0.046116,1.016992,-0.001735,-0.000727,-0.000456,-2.684881,-20.034100,43.544964,1016.141113
4.905389,-0.007076,0.045872,1.019188,-0.001105,0.001387,0.000753,-2.608981,-19.932253,43.791508,1016.141113
4.914225,-0.005612,0.047336,1.016016,-0.001087,0.000163,-0.000161,-2.548260,-19.850775,43.988743,1016.141113
4.923045,-0.007320,0.047336,1.018456,-0.000168,0.000761,-0.000458,-2.499684,-19.785593,44.146530,1016.138916
4.933009,-0.006832,0.047336,1.019188,0.001937,-0.001054,-0.001051,-2.460823,-19.733446,44.272762,1016.138916
4.947966,-0.006588,0.045872,1.017968,-0.000197,-0.000736,0.000168,-2.429734,-19.826130,44.366360,1016.138916
4.956804,-0.007564,0.045628,1.017968,-0.001996,-0.001925,-0.000436,-2.521426,-19.900276,44.441238,1016.138916
4.965652,-0.007320,0.047336,1.018456,-0.001362,-0.000090,-0.002230,-2.594780,-19.959593,44.501141,1016.141602
4.975608,-0.007076,0.045872,1.019188,-0.000138,-0.002491,0.000810,-2.653463,-20.007046,44.549061,1016.141602
4.990547,-0.006588,0.047336,1.019432,0.000165,-0.002149,0.001097,-2.700410,-20.045010,44.587399,1016.141602
4.999355,-0.005368,0.046848,1.017236,-0.001940,0.003292,-0.000723,-2.835102,-20.019381,44.333611,1016.141602
5.008176,-0.006344,0.047336,1.016260,-0.001607,0.002937,-0.001312,-2.942856,-19.998877,44.130581,1016.135254
5.018131,-0.005856,0.046360,1.016748,0.000822,0.000485,0.000512,-3.029060,-19.982473,43.968155,1016.135254
5.033040,-0.006588,0.046116,1.019432,-0.000092,0.000176,0.000203,-3.098022,-19.969351,43.838215,1016.135254
5.041995,-0.006344,0.046604,1.017724,0.001711,-0.001028,-0.000701,-3.153192,-19.958853,43.789677,1016.133301
5.052170,-0.006832,0.047092,1.017724,-0.000120,-0.000110,-0.001290,-3.184377,-19.888855,43.750847,1016.133301
5.067120,-0.006832,0.046604,1.017236,-0.001319,-0.000108,0.000834,-3.209325,-19.832857,43.719784,1016.133301
5.075921,-0.005856,0.046848,1.016748,0.000805,-0.000106,0.002021,-3.229283,-19.788057,43.694931,1016.133301
5.084732,-0.007320,0.046604,1.017724,0.001092,-0.000404,0.000185,-3.245250,-19.752218,43.675049,1016.139160
5.094720,-0.007564,0.046604,1.017480,0.000173,0.000203,-0.000719,-3.258023,-19.712347,43.529846,1016.139160
5.109662,-0.006588,0.047092,1.017968,0.001672,-0.001602,0.001395,-3.119300,-19.680450,43.413681,1016.139160
5.118477,-0.007076,0.045872,1.019188,-0.001360,0.000827,0.001072,-3.008322,-19.654932,43.320751,1016.139160
5.127433,-0.005856,0.046360,1.018456,-0.000736,0.001114,0.002555,-2.919539,-19.634518,43.246407,1016.140381
5.137673,-0.005856,0.045872,1.019432,-0.000423,-0.001007,0.001611,-2.848513,-19.618187,44.132664,1016.140381
5.152911,-0.006588,0.046116,1.017968,-0.000116,-0.000390,0.001284,-2.960061,-19.633121,44.771477,1016.140381
5.161978,-0.006832,0.047092,1.015284,-0.001616,0.000818,0.001863,-3.049299,-19.645069,45.282528,1016.140381
5.178117,-0.007320,0.047092,1.017968,-0.000988,0.000504,-0.000270,-3.120690,-19.654629,45.691368,1016.136475
5.188250,-0.007808,0.046360,1.018700,0.001431,0.000495,-0.001167,-3.177803,-19.662275,45.360863,1016.136475
5.206205,-0.007320,0.045872,1.018700,-0.000094,-0.001615,0.002757,-3.055124,-19.729992,45.096458,1016.133057
5.222248,-0.008052,0.046116,1.016992,-0.000393,0.001115,0.002110,-2.956981,-19.784166,44.884933,1016.133057
5.240251,-0.006100,0.047336,1.017236,-0.000386,0.000195,0.000573,-2.878466,-19.760305,44.881958,1016.133057
5.255186,-0.006100,0.046604,1.017968,-0.000080,-0.001610,-0.000638,-2.737946,-19.741217,44.879578,1016.133301
5.265145,-0.005856,0.045628,1.016016,0.001423,-0.000982,0.002075,-2.625530,-19.725946,44.877670,1016.133301
5.280143,-0.007320,0.046848,1.017724,0.001700,-0.000065,0.001740,-2.535597,-19.713730,44.876144,1016.133301
5.288954,-0.006832,0.047092,1.017480,0.001070,0.000537,0.000210,-2.463650,-19.496756,44.490723,1016.129395
5.298919,-0.007564,0.047092,1.019432,-0.000149,0.002029,-0.000395,-2.496753,-19.323177,44.182384,1016.129395
5.313846,-0.008052,0.046116,1.018456,-0.000747,-0.000707,0.000213,-2.523236,-19.184315,43.935715,1016.129395
5.322672,-0.008296,0.047336,1.020408,-0.000734,0.000506,-0.000392,-2.544421,-19.073225,43.738377,1016.129395
5.331467,-0.005124,0.047336,1.017724,-0.000722,-0.000103,-0.000385,-2.561370,-18.984352,43.580505,1016.134521
5.341437,-0.007320,0.046848,1.019432,-0.000109,-0.001003,0.000823,-2.523123,-19.002853,43.893829,1016.134521
5.359464,-0.007076,0.046604,1.017968,0.000193,-0.000685,0.000809,-2.492526,-19.017654,44.144485,1016.134521
5.374387,-0.006832,0.047580,1.017968,0.000790,0.000828,-0.001007,-2.468048,-19.029495,44.345013,1016.138428
5.384346,-0.006832,0.046848,1.016260,0.000477,-0.000388,0.000812,-2.448465,-19.038969,44.239445,1016.138428
5.399272,-0.006100,0.046360,1.017724,-0.002534,0.000520,0.002300,-2.368042,-19.024147,44.154991,1016.138428
5.408077,-0.006832,0.046604,1.017968,0.000511,-0.000089,-0.000742,-2.303704,-19.012291,44.087429,1016.136475
5.418030,-0.006344,0.047092,1.019920,-0.000098,0.000813,0.000772,-2.252233,-19.002806,44.033379,1016.136475
5.436025,-0.005856,0.046848,1.016748,-0.001297,0.000499,0.000459,-2.211057,-19.068016,44.259823,1016.136475
5.450959,-0.005368,0.046360,1.017724,-0.002177,-0.000711,-0.000450,-2.268776,-19.120186,44.440975,1016.133789
5.460917,-0.006344,0.046848,1.015772,-0.000939,-0.000699,-0.000742,-2.314951,-19.161921,44.585899,1016.133789
5.475869,-0.005368,0.046848,1.017236,0.000278,0.000815,0.000471,-2.351891,-19.195309,44.701839,1016.133789
5.484644,-0.006100,0.047092,1.016748,0.000874,-0.000100,0.001665,-2.381443,-19.188419,44.768730,1016.133789
5.493470,-0.007076,0.046116,1.017480,0.000559,0.001103,0.000736,-2.288522,-19.182907,44.822243,1016.134521
5.503429,-0.006588,0.046116,1.017724,-0.000651,-0.000417,-0.001379,-2.214185,-19.178497,44.865051,1016.134521
5.518359,-0.004880,0.047092,1.016992,-0.000040,-0.000710,0.001047,-2.154715,-19.174971,44.899300,1016.134521
5.527289,-0.007564,0.047092,1.016992,-0.001841,-0.001599,0.001630,-2.107139,-19.172150,44.926697,1016.134521
5.536111,-0.007808,0.047824,1.017724,-0.001510,0.000229,0.000702,-2.069079,-19.309893,44.738041,1016.136475
5.547256,-0.006588,0.046604,1.016016,-0.001484,-0.000075,-0.000812,-1.999776,-19.420086,44.587116,1016.136475
5.562320,-0.006588,0.046604,1.018212,0.000943,-0.001575,0.000103,-1.944333,-19.508242,44.466377,1016.136475
5.580308,-0.008052,0.046848,1.015528,0.000026,0.001154,0.000101,-1.899979,-19.578766,44.547112,1016.139648
5.596374,-0.006344,0.045872,1.018212,0.000026,-0.000967,-0.000501,-1.968108,-19.539986,44.611698,1016.139648
5.614380,-0.006100,0.046604,1.018700,0.000926,-0.000050,0.001309,-2.022611,-19.508961,44.663368,1016.139893
5.630467,-0.005856,0.046604,1.016992,0.000010,0.000551,-0.002016,-2.066213,-19.484140,44.412857,1016.139893
5.648455,-0.006344,0.046360,1.019432,0.001211,-0.001260,0.001922,-2.139949,-19.542685,44.212448,1016.139893
5.663390,-0.007808,0.046848,1.017236,0.001791,-0.000338,0.000988,-2.198938,-19.589520,44.052120,1016.137207
5.673345,-0.007320,0.046604,1.017968,0.003262,-0.000933,-0.000830,-2.246130,-19.626987,43.923859,1016.137207
5.691351,-0.006588,0.047092,1.015772,-0.001597,0.001786,0.002787,-2.439300,-19.595362,44.301506,1016.137207
5.706308,-0.007320,0.046116,1.017236,-0.002171,-0.000647,0.000338,-2.593836,-19.570063,44.603622,1016.138916
5.716253,-0.006588,0.045872,1.016504,-0.002134,-0.000035,-0.000268,-2.717464,-19.549822,44.845314,1016.138916
5.731195,-0.005856,0.046848,1.017968,0.001805,0.000566,0.000938,-1.987475,-19.791229,44.443890,1016.138916
5.740012,-0.006100,0.047336,1.017480,0.001174,0.001457,0.000922,-2.031629,-19.984356,44.122753,1016.137695
5.749986,-0.007320,0.046604,1.018944,-0.000948,0.002634,0.001207,-2.066952,-20.138857,43.865841,1016.137695
5.767979,-0.006588,0.046360,1.015772,0.002672,0.001989,0.000286,-2.095210,-20.262459,43.660313,1016.137695
5.782921,-0.006100,0.046604,1.017480,-0.000376,-0.000747,0.000881,-2.156671,-20.176540,43.953979,1016.140381
5.792884,-0.007564,0.046116,1.017236,-0.000670,-0.001035,0.000266,-2.205840,-20.107805,44.188911,1016.140381
5.807825,-0.007320,0.046604,1.016992,0.000543,-0.000717,0.000261,-2.245175,-20.052816,44.376858,1016.140381
5.816637,-0.006832,0.046604,1.017236,0.000834,0.000196,0.000557,-2.276644,-20.008825,44.527214,1016.137207
5.826599,-0.006344,0.047336,1.019676,0.000219,-0.000708,-0.000653,-2.301818,-19.973633,44.514507,1016.137207
5.844597,-0.006832,0.045872,1.016748,-0.000085,-0.000396,-0.000342,-2.334909,-19.962278,44.504341,1016.137207
5.859564,-0.007076,0.047580,1.018944,0.000517,0.000211,0.000565,-2.361382,-19.953196,44.496208,1016.135498
5.869627,-0.006344,0.048068,1.017968,0.001109,-0.000393,0.001156,-2.382560,-19.945929,44.489700,1016.135498
5.884591,-0.006344,0.046604,1.017236,-0.001612,0.000214,-0.001566,-2.470736,-19.816916,44.403221,1016.135498
5.893447,-0.005368,0.045872,1.016748,-0.000985,-0.000690,0.001763,-2.541276,-19.713705,44.334038,1016.135498
5.902278,-0.007320,0.048312,1.017968,-0.001268,-0.000378,0.002635,-2.597708,-19.631136,44.278690,1016.132324
5.912246,-0.005612,0.046604,1.017480,0.000255,-0.000672,0.001089,-2.642853,-19.565081,44.234413,1016.132324
5.927166,-0.006832,0.047336,1.017236,-0.000651,-0.000961,0.000470,-2.678970,-19.618637,44.121414,1016.132324
5.935967,-0.005612,0.046360,1.016260,0.000261,-0.001245,0.001363,-2.520068,-19.661482,44.031013,1016.133057
5.954856,-0.005612,0.046360,1.017968,0.000557,-0.001525,0.000139,-2.392946,-19.695759,43.958694,1016.133057
5.977682,-0.006344,0.045628,1.016504,-0.000653,0.000002,0.001037,-2.349530,-19.762379,43.948864,1016.138916
6.000036,-0.005856,0.046360,1.018212,-0.000943,-0.000899,0.000720,-2.314796,-19.815676,43.940998,1016.138916
6.022867,-0.006832,0.046360,1.017724,-0.002428,-0.000884,-0.001395,-3.115903,-19.763113,43.635471,1016.138916
6.048267,-0.005612,0.046116,1.012844,-0.001787,0.001534,0.000130,-2.973225,-19.721064,43.391048,1016.143555
6.073905,-0.006344,0.046604,1.016016,0.001546,-0.000294,-0.000472,-2.833180,-19.771423,43.568630,1016.143555
6.097010,-0.005856,0.047336,1.017724,0.000319,-0.001190,0.001938,-2.721144,-19.811710,43.710697,1016.142090
6.119335,-0.003904,0.046848,1.016504,-0.001488,-0.000569,0.000104,-2.631515,-19.983940,43.765244,1016.142090
6.142180,-0.006100,0.046360,1.017968,-0.000862,0.001542,0.000702,-2.585716,-20.121725,43.808880,1016.139648
6.167550,-0.006832,0.047092,1.016260,-0.001148,0.000315,0.000991,-2.549076,-19.979952,43.186207,1016.139648
6.190512,-0.006344,0.047092,1.016748,0.000373,-0.000891,-0.000828,-2.474433,-19.866533,42.688068,1016.140625
6.213166,-0.008052,0.045872,1.019920,0.000667,-0.001177,-0.001114,-2.414720,-19.775799,42.511215,1016.140869
6.235543,-0.006344,0.047092,1.017968,-0.001747,-0.001457,0.001307,-2.412279,-19.860012,42.369732,1016.140869
6.261510,-0.006344,0.047336,1.016016,-0.002018,-0.000532,-0.000216,-2.410326,-19.927382,42.286102,1016.142578
6.286859,-0.005856,0.046116,1.016504,0.001019,-0.000222,0.001889,-2.337531,-19.919678,42.219196,1016.142578
6.309715,-0.005856,0.046360,1.017480,0.002203,0.000382,-0.000545,-2.279295,-19.913515,42.180450,1016.150146
6.332033,-0.006100,0.046604,1.017480,0.000064,-0.000225,0.001266,-2.226230,-19.701385,42.149452,1016.150146
6.353194,-0.008296,0.047580,1.016748,0.000363,0.000079,0.001846,-2.183779,-19.531681,42.124653,1016.151123
6.374353,-0.006832,0.046848,1.018212,0.000057,-0.001124,0.001214,-2.143342,-19.647917,42.296917,1016.152344
6.396655,-0.006344,0.046604,1.017480,0.000056,0.000697,-0.000909,-2.110992,-19.740906,42.434727,1016.152344
6.422596,-0.005368,0.046116,1.016504,-0.002047,0.000085,0.000909,-2.098064,-19.608097,42.404594,1016.154053
6.447998,-0.005612,0.047336,1.016260,-0.000211,0.001885,0.000293,-2.087721,-19.501850,42.380486,1016.154053
6.473936,-0.005124,0.046360,1.017236,0.001294,0.001253,0.000588,-2.085923,-19.573652,42.638271,1016.152832
6.499346,-0.005856,0.047092,1.016992,-0.000830,0.000331,-0.000923,-2.084484,-19.631094,42.844498,1016.153564
6.524767,-0.007564,0.047336,1.016748,0.000686,-0.001176,-0.000007,-1.960294,-19.677048,43.064892,1016.153564
